Token	Cluster
resuelvan	6
debilitar	6
civilización	6
queramos	6
promueven	6
mascotas	6
comunicar	6
multirut	6
fortalecen	6
serenidad	6
democratización	6
salariales	6
avanzaremos	6
toque	6
marcada	6
adversarios	6
incentiva	6
evangélico	6
experimentar	6
indicador	6
golpear	6
esquema	6
preferencias	6
convencer	6
inercia	6
detenerse	6
tranquilas	6
definen	6
primordial	6
provecho	6
dinámicos	6
confirmación	6
correctas	6
afecte	6
conozcamos	6
contundentes	6
traen	6
enriquecen	6
contradicción	6
desarrollada	6
conquistado	6
probar	6
acompañada	6
alimentarnos	6
honestos	6
movilización	6
brutales	6
beneficien	6
movilizar	6
casual	6
razonables	6
dentadura	6
comparativas	6
consagrar	6
definiendo	6
creativo	6
implique	6
canalizar	6
individuo	6
correspondan	6
lenguas	6
creativos	6
tensión	6
postergando	6
abundantes	6
refuerza	6
particularidad	6
aplicada	6
premia	6
diseñada	6
frenar	6
pasadas	6
apropiarse	6
terribles	6
cargas	6
manejar	6
acelerado	6
anticipación	6
iberoamérica	6
dificultan	6
sanas	6
cooperativa	6
perseverar	6
discriminar	6
mayoritariamente	6
informarse	6
arrastra	6
gestionar	6
orienta	6
viables	6
pongo	6
notar	6
deberían	6
demócratas	6
refuerzan	6
patriotismo	6
comportamiento	6
guiado	6
recuperen	6
eslabón	6
enfoques	6
inestabilidad	6
funcionen	6
sesgo	6
recogido	6
explicaciones	6
arrastran	6
proyectarse	6
explorando	6
pluralidad	6
internas	6
reclama	6
ambiciosos	6
reivindicaciones	6
apoyaremos	6
reafirmamos	6
profesiones	6
repensar	6
trascendentes	6
exprese	6
irreemplazable	6
marchas	6
ecosistema	6
abrirse	6
alimento	6
determinaciones	6
llevaremos	6
variados	6
reafirmando	6
sostenibles	6
cruza	6
sentando	6
postergado	6
sacrificar	6
legislativas	6
promotor	6
supervisar	6
estatus	6
capacitados	6
estatura	6
conjuntas	6
llave	6
extraer	6
sabremos	6
concebir	6
alzar	6
busquen	6
descansa	6
eslabones	6
ignorar	6
representativo	6
gigantescos	6
amigable	6
étnico	6
discrimine	6
trazar	6
convocando	6
impedimento	6
equivocados	6
códigos	6
desmunicipalización	6
convergen	6
dispuestas	6
inspiran	6
ofrecemos	6
monitorear	6
agilidad	6
decisiva	6
relacionado	6
debilita	6
reside	6
coincidencia	6
formarse	6
quehaceres	6
tratemos	6
integrarnos	6
acoja	6
disposiciones	6
desertificación	6
remover	6
reconciliación	6
llevarla	6
entusiasmar	6
conquista	6
distinciones	6
anticiparnos	6
conyugal	6
limitar	6
cambiarle	6
actualizando	6
apostamos	6
formaciones	6
legislativos	6
mentes	6
atenuar	6
confiabilidad	6
urnas	6
empujamos	6
dificulta	6
andan	6
antidiscriminación	6
habitamos	6
adaptando	6
introducido	6
compartamos	6
resueltos	6
contingente	6
calificados	6
tangibles	6
impronta	6
autocuidado	6
transformarlo	6
alcanzados	6
serlo	6
problemáticas	6
partamos	6
actuemos	6
considero	6
unamos	6
prevalecer	6
irreversibles	6
expresen	6
señalando	6
limitados	6
prometer	6
aprovechemos	6
efectuar	6
enmendar	6
sirena	6
resuelva	6
anticorrupción	6
valga	6
sustentan	6
enfermarse	6
normativos	6
artificiales	6
entienda	6
académicas	6
produzca	6
presenten	6
plagas	6
explícitamente	6
puntual	6
describir	6
perfecta	6
avancen	6
humanismo	6
apunten	6
reafirmado	6
cohesionado	6
llevarlos	6
valorado	6
soberano	6
consigo	6
ingenio	6
mover	6
consecuente	6
humanitario	6
educarse	6
amplían	6
involucrarse	6
aspiran	6
octavo	6
duradero	6
interpela	6
objetividad	6
defendiendo	6
persiste	6
consideren	6
sueñan	6
problemática	6
estrechos	6
climas	6
respiramos	6
insertarnos	6
tomará	6
energéticas	6
negligencia	6
cuide	6
construya	6
políticamente	6
proyectarnos	6
empate	6
periferia	6
conozca	6
regulaciones	6
sumarnos	6
apoyarlas	6
forjado	6
importantísima	6
escepticismo	6
respetuosos	6
dañan	6
investchile	6
privilegiar	6
ventanilla	6
financiación	6
enfrentemos	6
republicanas	6
sostiene	6
emparejar	6
correctamente	6
abran	6
separan	6
dotando	6
contaremos	6
gama	6
plantearnos	6
acojan	6
participativamente	6
patrones	6
determinantes	6
propicio	6
influir	6
unitario	6
amar	6
indiferentes	6
pacíficamente	6
penetrar	6
diseñadas	6
desprotección	6
conducen	6
imprescindibles	6
variadas	6
garante	6
cuidarnos	6
observamos	6
prosperar	6
enfocada	6
cómoda	6
empujoncito	6
prejuicio	6
causando	6
inversores	6
garantizarles	6
aprovechan	6
considere	6
densidad	6
sometidos	6
dignificar	6
sentarse	6
fallas	6
privilegiando	6
actuaciones	6
inevitablemente	6
perfeccionamientos	6
construyamos	6
abusivas	6
subjetivo	6
transparentar	6
pluralismo	6
explícito	6
divorcio	6
criminales	6
recuperarse	6
dieta	6
étnicas	6
sirvan	6
promuevan	6
inciden	6
elaborada	6
arbitrarias	6
heredado	6
sustantivos	6
espectro	6
brindando	6
riguroso	6
olviden	6
mueven	6
amistades	6
afecten	6
conciliar	6
matices	6
respecta	6
orientan	6
referimos	6
involucren	6
atreverse	6
involucran	6
consagrado	6
inclusivos	6
proponen	6
cruzan	6
convocarlos	6
siéndolo	6
perdemos	6
permitirles	6
deberíamos	6
marginación	6
empeñada	6
lastre	6
sostienen	6
tratos	6
restringir	6
obstante	6
contribuimos	6
consigue	6
vivamos	6
confían	6
comprendido	6
escucharnos	6
ejercemos	6
asesorar	6
imaginan	6
analizamos	6
motivan	6
causan	6
produzcan	6
austeridad	6
desleal	6
guiando	6
valerse	6
facilitarle	6
cooperativo	6
fortalezcan	6
suele	6
honesto	6
escuchadas	6
enfrenten	6
liberar	6
fortalecerla	6
cooperando	6
abordan	6
obligar	6
proteccionismo	6
frágil	6
flexibles	6
ejerzan	6
sencillos	6
violentistas	6
vistas	6
continuarán	6
tomadas	6
coordinaciones	6
demostraron	6
sufragio	6
evidencias	6
entendida	6
fallar	6
conquistando	6
vulnerabilidades	6
potencian	6
democratizar	6
apoyarnos	6
proactiva	6
persistir	6
decentes	6
permitieran	6
comprensible	6
educando	6
cultores	6
rebeldía	6
valorados	6
obligan	6
empoderada	6
violenta	6
unirse	6
anticiparse	6
equiparar	6
imparcialidad	6
auténtica	6
psicológica	6
cambiantes	6
equilibrado	6
decisivos	6
comprometa	6
liberalización	6
justifican	6
concentrando	6
aseguramiento	6
arreglos	6
directivas	6
ordenar	6
amerita	6
protestan	6
aseguremos	6
conviertan	6
precariedad	6
método	6
mancomunado	6
garantizadas	6
motivado	6
interrogantes	6
entusiasma	6
vinculantes	6
ganarle	6
constituya	6
comprometamos	6
pujante	6
subrayar	6
vigilante	6
tratada	6
socioeconómico	6
enfrentamientos	6
diseñando	6
ocuparnos	6
devenir	6
resulten	6
complementariedad	6
definidas	6
desafiantes	6
laico	6
limitada	6
aplicadas	6
informadas	6
oportunas	6
quererlo	6
confiables	6
resguardando	6
radicalmente	6
retribución	6
convocan	6
dureza	6
difícilmente	6
procedencia	6
sindicalización	6
infracción	6
postergados	6
femeninos	6
fieles	6
ardua	6
progrese	6
ciberseguridad	6
guardianes	6
demandar	6
convergencias	6
satisfactorio	6
amistosa	6
extienda	6
buscaremos	6
extenderse	6
confrontación	6
anhelan	6
progresan	6
debida	6
protestar	6
metodologías	6
portuarios	6
domésticas	6
trilogía	6
inmaterial	6
exigido	6
sostenidamente	6
liberación	6
irregularidades	6
competentes	6
cohesionada	6
mejoremos	6
rivales	6
conviene	6
participe	6
brindan	6
demandado	6
separado	6
complementarios	6
protegerse	6
abusar	6
realistas	6
busque	6
reproductivos	6
cuestionamiento	6
mínimas	6
protejan	6
estimulan	6
capaciten	6
ambición	6
temen	6
otorgue	6
acepta	6
estrictas	6
estimulados	6
descubrimientos	6
perfiles	6
puntuales	6
establecemos	6
conciliación	6
fomenta	6
reconozcan	6
infracciones	6
migratoria	6
legalidad	6
celebro	6
desechos	6
apoyada	6
ímpetu	6
estrechando	6
variable	6
cuestionamientos	6
ahínco	6
miseria	6
fundadas	6
valorada	6
faltas	6
consistentes	6
vincular	6
exhaustiva	6
puntal	6
migratorios	6
postura	6
formativo	6
centralidad	6
informando	6
perversos	6
consumiendo	6
apetito	6
lógicas	6
pararse	6
rigen	6
palanca	6
explícita	6
pasiones	6
valorando	6
partidarios	6
odiosas	6
higiene	6
actúa	6
externas	6
órdenes	6
asociarse	6
pacíficas	6
persistentes	6
arriesgan	6
práctico	6
excesivamente	6
máximas	6
humildes	6
enseñanzas	6
ofrezca	6
implementan	6
lidiar	6
afianzar	6
universalidad	6
solidariamente	6
nutre	6
consecución	6
desperdiciar	6
minimizar	6
perjudica	6
mutuas	6
desviar	6
cuestionar	6
promoverá	6
precisar	6
defensores	6
excusas	6
denuncien	6
inocuidad	6
proyecte	6
resolverlos	6
plasmar	6
atenten	6
ratos	6
manifiestan	6
germen	6
relacionarnos	6
sancionado	6
goce	6
precisos	6
fijando	6
formidables	6
combinando	6
escuchados	6
conduciendo	6
debilitamiento	6
amistoso	6
excluido	6
integrador	6
asumamos	6
consecuentes	6
símbolos	6
traerá	6
rechazar	6
cimentar	6
asimetrías	6
basados	6
ambientes	6
tribuna	6
centrada	6
cohecho	6
especificidad	6
consistencia	6
adoptando	6
propiciar	6
macroeconómico	6
macroeconómica	6
fratricida	6
éticamente	6
administra	6
rival	6
primar	6
expresada	6
rescatarlos	6
cautelar	6
curriculares	6
objeción	6
devolverles	6
fuegos	6
civilizada	6
válida	6
arraigadas	6
injustas	6
diversidades	6
hostil	6
derribando	6
muestren	6
gestar	6
apropiadamente	6
distingue	6
intersectoriales	6
diccionario	6
adaptarnos	6
racionalidad	6
enriqueciendo	6
sostenidos	6
cambien	6
resolvemos	6
descontento	6
potencie	6
éticas	6
revitalización	6
equitativamente	6
inmovilismo	6
atenderlos	6
definan	6
abocados	6
empuja	6
trascienden	6
reproducción	6
arancelarias	6
transformarla	6
validar	6
excepciones	6
igualación	6
genuina	6
relieve	6
desprotegidos	6
encontrando	6
invitan	6
obteniendo	6
acompañadas	6
garantes	6
negación	6
sincero	6
dialogante	6
vulneración	6
armados	6
asistencialista	6
marketing	6
impartir	6
confía	6
desiguales	6
tvn	6
resistencias	6
válidas	6
entendimientos	6
correcciones	6
amenazan	6
descentralizador	6
bancario	6
abanico	6
subsistema	6
doméstico	6
comprometiéndonos	6
organizacional	6
funcional	6
profundiza	6
muestre	6
argumento	6
implicancias	6
destruyen	6
coherentes	6
mitos	6
signifiquen	6
administran	6
ocultar	6
incluyera	6
conduzcan	6
ambientalmente	6
aceptable	6
frágiles	6
machistas	6
desplazar	6
anónimas	6
faciliten	6
alentar	6
florezcan	6
regulan	6
arbitrariedad	6
regulatorios	6
óptima	6
propongan	6
diversificando	6
protegemos	6
interpreta	6
apliquen	6
favorezca	6
confundir	6
cambiarlo	6
validez	6
promoveremos	6
plenas	6
armónicamente	6
generador	6
veraz	6
idoneidad	6
creencia	6
afán	6
entenderse	6
géneros	6
tregua	6
relacionan	6
brinde	6
voluntarismo	6
acrecentar	6
imponen	6
prósperas	6
tendemos	6
socioeconómicas	6
masivas	6
cumplirlo	6
individualismo	6
aceptación	6
interculturalidad	6
insuficiencias	6
comprendemos	6
simetría	6
pretenden	6
desamparo	6
nichos	6
interacciones	6
reimpulsar	6
emocionales	6
accionar	6
subsisten	6
experimentan	6
amplíe	6
articulada	6
coordinadas	6
niega	6
cultos	6
abordarlos	6
pataleo	6
reconocerse	6
basan	6
vulnerada	6
entendamos	6
impostergables	6
alimentario	6
gobierna	6
debamos	6
incluyente	6
cualitativo	6
empoderados	6
traduciendo	6
alterar	6
experimentación	6
examinar	6
entenderlo	6
predictor	6
interdependiente	6
coexisten	6
miedos	6
implacable	6
comportamientos	6
volátil	6
unan	6
secar	6
lenguajes	6
afirmación	6
adecuaciones	6
tramitar	6
acuciantes	6
adapten	6
teme	6
desterrar	6
sometidas	6
dominar	6
pragmatismo	6
apoyemos	6
impliquen	6
sostenga	6
distanciamiento	6
antídoto	6
aprendidas	6
encauzar	6
fomenten	6
impulsan	6
remar	6
jurídicos	6
favorezcan	6
compatibles	6
restarse	6
articulando	6
combatirla	6
salvaguardar	6
impidan	6
adversario	6
brutalidad	6
consolide	6
nocivos	6
fragmentación	6
conjunción	6
reivindicando	6
macroeconómicas	6
inmune	6
centralista	6
armonizar	6
captar	6
quitarle	6
enfrentarlas	6
ocupamos	6
autoritarismo	6
interpretar	6
progresismo	6
creíble	6
egoísmo	6
transacción	6
respetarse	6
ayudarse	6
actúen	6
sustitutivas	6
comprendan	6
desventajas	6
insertos	6
teórica	6
enriquecimiento	6
eficientemente	6
divulgación	6
ineludibles	6
satisfactorias	6
vigilada	6
dinamización	6
recaen	6
discriminatoria	6
entereza	6
divergencias	6
directrices	6
sinergia	6
noción	6
impedido	6
republicanos	6
gobernante	6
oposiciones	6
debilitando	6
guían	6
converger	6
obstaculizan	6
concebimos	6
incentivando	6
fijarnos	6
fronteriza	6
revalorizar	6
certidumbres	6
vincularse	6
paternidad	6
disparidades	6
modesto	6
desafección	6
igualitarias	6
opere	6
meridiana	6
usarla	6
satisfactorios	6
íntima	6
trepida	6
experimenta	6
rigurosidad	6
imperativos	6
someterse	6
escuchemos	6
evite	6
recobrar	6
externalidades	6
generemos	6
guiada	6
descripción	6
recopilación	6
opacidad	6
retroceda	6
sobran	6
atañe	6
respondemos	6
élites	6
permear	6
jefatura	6
defenderse	6
redoblemos	6
abordadas	6
irrenunciables	6
desconfían	6
ideológicas	6
desconfía	6
perdurable	6
hiere	6
valoremos	6
apariencia	6
igualdades	6
accionistas	6
garanticemos	6
demográficos	6
mayoritarios	6
estilos	6
arbitrarios	6
dignidades	6
activar	6
coordinarnos	6
reparta	6
redistribución	6
duraderas	6
minoritarios	6
dialogada	6
impuestas	6
enriquecerse	6
mandantes	6
escatimar	6
año	7
años	7
mil	7
millones	7
pasado	7
días	7
3	7
5	7
1	7
4	7
2	7
6	7
cuatro	7
10	7
meses	7
2015	7
20	7
casi	7
2014	7
cerca	7
próximo	7
dólares	7
pesos	7
50	7
7	7
últimos	7
número	7
empleos	7
100	7
40	7
meta	7
30	7
8	7
15	7
presupuesto	7
60	7
200	7
mes	7
marzo	7
2013	7
anterior	7
período	7
total	7
cifras	7
500	7
próximos	7
promedio	7
semana	7
mitad	7
25	7
11	7
9	7
horas	7
12	7
millón	7
septiembre	7
2012	7
prácticamente	7
70	7
2016	7
década	7
27	7
17	7
cifra	7
80	7
enero	7
300	7
llegamos	7
mayo	7
diciembre	7
2010	7
semanas	7
21	7
doble	7
tasa	7
fines	7
14	7
000	7
2017	7
febrero	7
adicionales	7
octubre	7
2009	7
18	7
desempleo	7
13	7
agosto	7
600	7
junio	7
cinco	7
fecha	7
90	7
llegando	7
24	7
julio	7
aumentando	7
2011	7
2018	7
noviembre	7
16	7
22	7
aproximadamente	7
alrededor	7
400	7
beneficiar	7
abril	7
seis	7
0	7
700	7
800	7
aumentado	7
33	7
ciento	7
19	7
hectáreas	7
duplicar	7
150	7
28	7
cien	7
23	7
per	7
pensionados	7
incremento	7
monto	7
suman	7
bruto	7
iniciamos	7
45	7
pasada	7
26	7
minutos	7
semestre	7
beneficiarios	7
35	7
apenas	7
2020	7
anual	7
crecido	7
ó	7
dotación	7
tercio	7
encuesta	7
descuento	7
cápita	7
29	7
turistas	7
250	7
lunes	7
2008	7
periodo	7
alcanza	7
56	7
900	7
supera	7
31	7
34	7
65	7
2025	7
beneficiados	7
44	7
pib	7
2006	7
38	7
pasajeros	7
estima	7
creció	7
1º	7
55	7
160	7
36	7
mega	7
reajuste	7
duplicado	7
220	7
54	7
toneladas	7
37	7
32	7
uf	7
39	7
casen	7
450	7
watts	7
anuales	7
región	8
santiago	8
obras	8
construcción	8
centro	8
ciudad	8
comuna	8
agua	8
comunas	8
alto	8
habitantes	8
grande	8
san	8
etapa	8
puerto	8
norte	8
zona	8
obra	8
parque	8
ciudades	8
valparaíso	8
zonas	8
sur	8
arica	8
territorio	8
transporte	8
mar	8
construyendo	8
ruta	8
puente	8
barrio	8
mencionar	8
caminos	8
iniciar	8
recuperación	8
bicentenario	8
magallanes	8
estadio	8
conectividad	8
parques	8
concepción	8
higgins	8
liceo	8
inaugurar	8
río	8
metro	8
rural	8
punta	8
araucanía	8
kilómetros	8
biobío	8
edificio	8
lagos	8
construido	8
isla	8
pedro	8
antofagasta	8
diseño	8
plaza	8
metropolitana	8
metros	8
coquimbo	8
mejoramiento	8
aysén	8
provincia	8
embalses	8
puentes	8
arenas	8
inauguramos	8
afectadas	8
inaugurando	8
localidades	8
atacama	8
santa	8
estadios	8
teatro	8
parinacota	8
cerro	8
ríos	8
unir	8
maule	8
extremas	8
montt	8
deportes	8
embalse	8
puertos	8
villa	8
licitación	8
bernardo	8
ejecución	8
urbano	8
aire	8
valdivia	8
piedra	8
costa	8
iquique	8
potable	8
edificios	8
antiguo	8
calama	8
talcahuano	8
canal	8
valle	8
chiloé	8
aeropuerto	8
aguas	8
natales	8
cívico	8
piloto	8
carretera	8
desierto	8
talca	8
habitacional	8
cordillera	8
arauco	8
conexión	8
planta	8
rancagua	8
rapa	8
nui	8
copiapó	8
verde	8
oriente	8
estación	8
estaciones	8
temuco	8
bulnes	8
chillán	8
ingeniería	8
viña	8
aeropuertos	8
serena	8
pescadores	8
austral	8
bosques	8
avenida	8
carreteras	8
williams	8
patrimonial	8
urbanismo	8
maipú	8
osorno	8
ii	8
borde	8
caleta	8
urbanos	8
tarapacá	8
reposición	8
recuperando	8
curicó	8
destruyeron	8
carros	8
lluvia	8
quinta	8
construyó	8
destruyó	8
provincias	8
costanera	8
coyhaique	8
trenes	8
destruidas	8
paine	8
inaugurado	8
playa	8
ñuble	8
ciclovías	8
costero	8
estrecho	8
florida	8
construidas	8
vial	8
listo	8
recoleta	8
mini	8
hospicio	8
cerrillos	8
iluminación	8
ascensores	8
pascua	8
conectar	8
canchas	8
túnel	8
paseo	8
restauración	8
peñalolén	8
andes	8
metropolitano	8
ibáñez	8
islas	8
ovalle	8
remodelación	8
tren	8
rutas	8
bosque	8
blanca	8
polideportivos	8
torres	8
ligua	8
chacao	8
mapocho	8
terminados	8
tramo	8
polideportivo	8
cañete	8
lago	8
ángeles	8
tocopilla	8
quilicura	8
linares	8
chaitén	8
melipilla	8
bahía	8
poniente	8
varas	8
patagonia	8
inauguró	8
lebu	8
azapa	8
huechuraba	8
pavimentación	8
palena	8
coronel	8
maipo	8
vespucio	8
chironta	8
quillota	8
navia	8
cauquenes	8
angol	8
villarrica	8
conchalí	8
tirúa	8
muelle	8
américo	8
marga	8
curanilahue	8
bío	8
punilla	8
vallenar	8
calbuco	8
ancoa	8
veces	9
forma	9
sabemos	9
enfrentar	9
pobreza	9
nunca	9
problemas	9
cambio	9
frente	9
situación	9
violencia	9
aquellos	9
aún	9
terremoto	9
incluso	9
población	9
tiempos	9
problema	9
mayoría	9
casos	9
naturaleza	9
falta	9
proteger	9
enfermedades	9
lucha	9
dificultades	9
desigualdad	9
pesar	9
viven	9
difícil	9
producto	9
ninguna	9
resolver	9
embargo	9
consecuencia	9
bajo	9
climático	9
víctimas	9
crisis	9
delito	9
delincuencia	9
desigualdades	9
emergencia	9
sigue	9
evitar	9
simplemente	9
naturales	9
existen	9
particularmente	9
viviendo	9
situaciones	9
incendios	9
riesgo	9
delitos	9
respuesta	9
humanidad	9
superar	9
vive	9
efectos	9
causa	9
prevenir	9
dolor	9
solución	9
ocurre	9
afecta	9
difíciles	9
daño	9
mal	9
planeta	9
eficacia	9
hacernos	9
combatir	9
perdido	9
siguen	9
debido	9
disminuir	9
luchar	9
enormes	9
sequía	9
maremoto	9
conflictos	9
afectan	9
temor	9
delincuentes	9
grave	9
combate	9
cierta	9
fuego	9
guerra	9
enfrentamos	9
enfrentando	9
enfermedad	9
incendio	9
causas	9
consecuencias	9
afortunadamente	9
produce	9
presión	9
obstáculos	9
riesgos	9
narcotráfico	9
desastres	9
muerte	9
preparados	9
extrema	9
efecto	9
muestran	9
vivido	9
corrupción	9
eliminar	9
abusos	9
creen	9
pérdida	9
sexual	9
altas	9
cerrar	9
actos	9
desgraciadamente	9
bajar	9
corregir	9
penas	9
angustia	9
adversidad	9
graves	9
emergencias	9
factores	9
lamentablemente	9
malas	9
humanas	9
accidentes	9
pese	9
cero	9
perdieron	9
tragedia	9
enfrenta	9
circunstancias	9
droga	9
poderoso	9
sufren	9
dura	9
discriminaciones	9
contaminación	9
generan	9
miedo	9
producen	9
alcohol	9
forestales	9
salvar	9
alerta	9
abuso	9
daños	9
prejuicios	9
peligro	9
caer	9
desaceleración	9
perdiendo	9
normalmente	9
terremotos	9
incertidumbre	9
fenómeno	9
vulnerabilidad	9
natalidad	9
sufrimiento	9
catástrofe	9
errores	9
sabíamos	9
amenazas	9
catástrofes	9
bajas	9
destrucción	9
enfrentan	9
sufrido	9
peor	9
reparar	9
intrafamiliar	9
obesidad	9
recesión	9
hábitos	9
frecuencia	9
luchando	9
escasez	9
hambre	9
dependencia	9
disminución	9
carne	9
crimen	9
significan	9
amenaza	9
fenómenos	9
afectado	9
índices	9
índice	9
terrorismo	9
enemigos	9
tendencia	9
caída	9
estructural	9
inmediata	9
poderosos	9
sexuales	9
pérdidas	9
drogas	9
error	9
afectando	9
controlar	9
caído	9
disminuyendo	9
inundaciones	9
devastador	9
sufrir	9
golpeado	9
excesivas	9
cruel	9
calentamiento	9
víctima	9
enfrentado	9
inseguridad	9
sensación	9
mide	9
erradicar	9
cometido	9
victimización	9
frustración	9
crímenes	9
débil	9
retroceder	9
carencias	9
sufrieron	9
enferma	9
perjuicio	9
impunidad	9
debilidad	9
cometer	9
curar	9
atrapados	9
persisten	9
estancamiento	9
enemigo	9
envejecimiento	9
sufre	9
aliviar	9
quebrar	9
atentado	9
males	9
envejeciendo	9
robo	9
inequidades	9
encapuchados	9
lamentar	9
gravedad	9
peores	9
populismo	9
cometen	9
indignación	9
irresponsabilidad	9
tabaquismo	9
causado	9
demagogia	9
alcoholismo	9
provocan	9
s	10
do	10
working	10
think	10
much	10
ocean	10
marina	10
gt	10
original	10
t	10
future	10
oecd	10
course	10
issues	10
every	10
here	10
different	10
had	10
still	10
equality	10
am	10
part	10
alliance	10
business	10
support	10
reduce	10
nbsp	10
tráfico	10
why	10
being	10
state	10
volcanes	10
lot	10
ensure	10
post	10
similar	10
now	10
participation	10
process	10
citizens	10
progress	10
your	10
free	10
co	10
reform	10
were	10
american	10
york	10
dialogue	10
should	10
both	10
2007	10
up	10
cl	10
over	10
level	10
believe	10
order	10
example	10
long	10
productivity	10
inclusive	10
mentioned	10
institutions	10
health	10
amp	10
life	10
friends	10
nations	10
2019	10
terms	10
united	10
even	10
place	10
opportunity	10
tax	10
minister	10
peace	10
see	10
states	10
community	10
meeting	10
high	10
children	10
female	10
xix	10
said	10
addition	10
program	10
improve	10
made	10
able	10
chilean	10
sub	10
men	10
doing	10
